time,TDryBul,relHum,pAtm,HGloHor,HDifHor,winSpe,winDir
0.0,288.04999999999995,0.82,101900,0,0,0.0,0
3600.0,286.04999999999995,0.82,102000,0,0,0.0,0
7200.0,284.54999999999995,0.82,102100,0,0,0.0,0
10800.0,283.65,0.83,102200,0,0,0.0,0
14400.0,283.04999999999995,0.84,102200,0,0,1.0,0
18000.0,282.54999999999995,0.85,102300,0,0,2.0,0
21600.0,282.95,0.8,102300,5,5,3.0,290
25200.0,284.25,0.76,102400,108,70,2.7,290
28800.0,285.54999999999995,0.72,102400,319,126,2.3,290
32400.0,286.84999999999997,0.68,102400,515,139,2.0,320
36000.0,289.04999999999995,0.58,102300,660,131,1.3,320
39600.0,291.34999999999997,0.49,102200,736,121,0.7,320
43200.0,293.54999999999995,0.41,102100,736,120,0.0,0
46800.0,294.34999999999997,0.35,102000,662,110,0.0,0
50400.0,295.04999999999995,0.29,101900,518,112,0.0,0
54000.0,295.84999999999997,0.23,101800,320,147,0.0,0
57600.0,293.54999999999995,0.32,101900,107,69,0.7,0
61200.0,291.34999999999997,0.42,101900,5,5,1.3,0
64800.0,289.04999999999995,0.55,102000,0,0,2.0,140
68400.0,288.95,0.57,102000,0,0,2.3,140
72000.0,288.84999999999997,0.59,102000,0,0,2.7,140
75600.0,288.75,0.61,102100,0,0,3.0,160
79200.0,288.34999999999997,0.66,102000,0,0,2.3,160
82800.0,287.84999999999997,0.71,102000,0,0,1.7,160
86400.0,287.45,0.77,102000,0,0,1.0,140
90000.0,286.95,0.8,102000,0,0,1.0,140
93600.0,286.54999999999995,0.83,101900,0,0,1.0,140
97200.0,286.04999999999995,0.86,101900,0,0,1.0,90
100800.0,284.04999999999995,0.93,102000,0,0,2.0,90
104400.0,282.15,0.93,102000,0,0,3.0,90
108000.0,284.54999999999995,0.8,102100,5,5,1.0,70
111600.0,285.84999999999997,0.78,102200,107,70,1.3,70
115200.0,287.25,0.75,102200,315,128,1.7,70
118800.0,288.54999999999995,0.73,102300,468,218,2.0,320
122400.0,290.25,0.65,102200,655,183,1.7,320
126000.0,291.95,0.58,102100,733,127,1.3,320
129600.0,293.65,0.52,101900,733,126,1.0,320
133200.0,294.04999999999995,0.52,101900,658,118,1.0,320
136800.0,294.45,0.51,101900,514,120,1.0,320
140400.0,294.84999999999997,0.51,101900,317,108,1.0,320
144000.0,293.34999999999997,0.58,101900,108,72,1.0,320
147600.0,291.84999999999997,0.66,102000,5,5,1.0,320
151200.0,290.34999999999997,0.75,102000,0,0,1.0,90
154800.0,290.34999999999997,0.78,102100,0,0,0.7,90
158400.0,290.25,0.8,102100,0,0,0.3,90
162000.0,290.25,0.83,102200,0,0,0.0,0
165600.0,289.54999999999995,0.85,102200,0,0,0.0,0
169200.0,288.75,0.87,102200,0,0,0.0,0
172800.0,288.04999999999995,0.9,102100,0,0,0.0,0
176400.0,287.65,0.91,102200,0,0,0.0,0
180000.0,287.34999999999997,0.92,102200,0,0,0.0,0
183600.0,286.95,0.93,102200,0,0,0.0,0
187200.0,286.75,0.91,102200,0,0,0.7,0
190800.0,286.65,0.88,102300,0,0,1.3,0
194400.0,286.45,0.85,102300,5,5,2.0,320
198000.0,287.75,0.81,102400,106,69,2.0,320
201600.0,288.95,0.77,102400,315,129,2.0,320
205200.0,290.25,0.73,102400,511,126,2.0,270
208800.0,291.84999999999997,0.66,102300,656,122,2.3,270
212400.0,293.34999999999997,0.59,102200,732,124,2.7,270
216000.0,294.95,0.53,102100,733,124,3.0,360
219600.0,295.34999999999997,0.52,102000,659,116,2.0,360
223200.0,295.65,0.51,102000,515,105,1.0,360
226800.0,296.04999999999995,0.5,101900,319,108,0.0,0
230400.0,294.34999999999997,0.56,101900,110,73,0.3,0
234000.0,292.54999999999995,0.63,101900,6,6,0.7,0
237600.0,290.84999999999997,0.72,102000,0,0,1.0,200
241200.0,290.75,0.72,102000,0,0,0.7,200
244800.0,290.54999999999995,0.72,102000,0,0,0.3,200
248400.0,290.45,0.71,102000,0,0,0.0,0
252000.0,289.84999999999997,0.75,102000,0,0,0.3,0
255600.0,289.34999999999997,0.78,102000,0,0,0.7,0
259200.0,288.75,0.81,102000,0,0,1.0,90
262800.0,288.04999999999995,0.83,101900,0,0,1.0,90
266400.0,287.34999999999997,0.85,101900,0,0,1.0,90
270000.0,286.65,0.87,101800,0,0,1.0,90
273600.0,286.25,0.89,101900,0,0,0.7,90
277200.0,285.75,0.92,101900,0,0,0.3,90
280800.0,285.34999999999997,0.94,101900,5,5,0.0,0
284400.0,286.95,0.87,102000,105,69,0.3,0
288000.0,288.65,0.8,102000,314,129,0.7,0
291600.0,290.25,0.74,102000,511,127,1.0,360
295200.0,292.04999999999995,0.64,101900,657,122,1.7,360
298800.0,293.84999999999997,0.55,101800,734,123,2.3,360
302400.0,295.65,0.47,101700,736,127,3.0,110
306000.0,295.75,0.44,101600,663,118,3.7,110
309600.0,295.95,0.41,101500,520,119,4.3,110
313200.0,296.04999999999995,0.38,101400,324,120,5.0,140
316800.0,294.95,0.48,101400,112,72,4.3,140
320400.0,293.75,0.59,101400,6,6,3.7,140
324000.0,292.65,0.71,101400,0,0,3.0,110
327600.0,291.95,0.75,101500,0,0,3.0,110
331200.0,291.25,0.79,101500,0,0,3.0,110
334800.0,290.54999999999995,0.84,101500,0,0,3.0,160
338400.0,290.25,0.86,101500,0,0,3.0,160
342000.0,289.84999999999997,0.89,101500,0,0,3.0,160
345600.0,289.54999999999995,0.92,101500,0,0,3.0,110
349200.0,289.54999999999995,0.93,101500,0,0,2.7,110
352800.0,289.45,0.93,101500,0,0,2.3,110
356400.0,289.45,0.93,101500,0,0,2.0,90
360000.0,289.45,0.93,101500,0,0,2.0,90
363600.0,289.54999999999995,0.93,101500,0,0,2.0,90
367200.0,289.54999999999995,0.93,101600,3,3,2.0,180
370800.0,289.45,0.91,101600,61,61,2.0,180
374400.0,289.45,0.9,101700,132,132,2.0,180
378000.0,289.34999999999997,0.89,101700,102,102,2.0,230
381600.0,290.84999999999997,0.83,101600,386,324,1.7,230
385200.0,292.34999999999997,0.77,101500,587,351,1.3,230
388800.0,293.84999999999997,0.72,101400,668,263,1.0,320
392400.0,294.75,0.68,101300,622,179,1.0,320
396000.0,295.65,0.64,101200,499,137,1.0,320
399600.0,296.54999999999995,0.6,101100,316,118,1.0,230
403200.0,295.75,0.66,101200,112,75,1.2,230
406800.0,294.84999999999997,0.72,101200,6,6,1.3,230
410400.0,294.04999999999995,0.78,101300,0,0,1.5,10
414000.0,294.04999999999995,0.78,101300,0,0,1.7,10
417600.0,294.04999999999995,0.78,101300,0,0,1.8,10
421200.0,294.04999999999995,0.78,101300,0,0,2.0,140
424800.0,293.04999999999995,0.82,101400,0,0,2.3,140
428400.0,292.15,0.87,101500,0,0,2.7,140
432000.0,291.15,0.92,101500,0,0,3.0,140
435600.0,291.15,0.93,101500,0,0,3.0,140
439200.0,291.15,0.94,101500,0,0,3.0,140
442800.0,291.15,0.95,101500,0,0,3.0,110
446400.0,291.15,0.94,101600,0,0,2.7,110
450000.0,291.25,0.93,101600,0,0,2.3,110
453600.0,291.25,0.92,101700,3,3,2.0,140
457200.0,291.25,0.92,101700,73,66,2.0,140
460800.0,291.25,0.92,101700,222,165,2.0,140
464400.0,291.25,0.92,101700,362,261,2.0,140
468000.0,291.95,0.9,101700,385,314,2.0,140
471600.0,292.54999999999995,0.87,101700,309,293,2.0,140
475200.0,293.25,0.84,101700,146,146,2.0,230
478800.0,293.95,0.81,101600,279,252,2.0,230
482400.0,294.65,0.78,101500,306,253,2.0,230
486000.0,295.34999999999997,0.74,101500,231,176,2.0,110
489600.0,294.95,0.75,101500,68,68,2.3,110
493200.0,294.45,0.76,101600,3,3,2.7,110
496800.0,294.04999999999995,0.77,101600,0,0,3.0,140
500400.0,293.45,0.79,101600,0,0,3.0,140
504000.0,292.95,0.81,101700,0,0,3.0,140
507600.0,292.34999999999997,0.83,101700,0,0,3.0,140
511200.0,292.15,0.83,101700,0,0,2.7,140
514800.0,291.95,0.84,101700,0,0,2.3,140
518400.0,291.75,0.84,101700,0,0,2.0,140
522000.0,291.45,0.86,101700,0,0,2.0,140
525600.0,291.25,0.88,101700,0,0,2.0,140
529200.0,290.95,0.9,101700,0,0,2.0,140
532800.0,290.65,0.91,101800,0,0,2.0,140
536400.0,290.45,0.93,101800,0,0,2.0,140
540000.0,290.15,0.94,101800,1,1,2.0,90
543600.0,291.04999999999995,0.88,101900,89,71,1.3,90
547200.0,292.04999999999995,0.83,101900,307,155,0.7,90
550800.0,292.95,0.78,102000,508,131,0.0,0
554400.0,293.95,0.73,101900,654,129,1.0,0
558000.0,295.04999999999995,0.69,101800,733,132,2.0,0
561600.0,296.04999999999995,0.65,101700,736,132,3.0,90
565200.0,296.34999999999997,0.62,101700,664,123,3.0,90
568800.0,296.75,0.6,101600,522,110,3.0,90
572400.0,297.04999999999995,0.57,101600,328,112,3.0,110
576000.0,296.15,0.62,101600,117,77,2.3,110
579600.0,295.25,0.68,101700,7,7,1.7,110
583200.0,294.34999999999997,0.74,101700,0,0,1.0,90
586800.0,293.65,0.77,101800,0,0,1.3,90
590400.0,292.95,0.81,101900,0,0,1.7,90
594000.0,292.25,0.84,101900,0,0,2.0,200
597600.0,291.95,0.86,102000,0,0,2.0,200
601200.0,291.75,0.87,102000,0,0,2.0,200
604800.0,291.45,0.88,102000,0,0,2.0,200
608400.0,291.34999999999997,0.89,102000,0,0,1.7,200
612000.0,291.25,0.9,102000,0,0,1.3,200
615600.0,291.15,0.9,102000,0,0,1.0,50
619200.0,290.95,0.91,102000,0,0,1.3,50
622800.0,290.75,0.91,102100,0,0,1.7,50
626400.0,290.54999999999995,0.91,102100,4,4,2.0,20
630000.0,291.75,0.86,102100,93,70,2.0,20
633600.0,292.84999999999997,0.8,102200,283,150,2.0,20
637200.0,294.04999999999995,0.75,102200,464,182,2.0,70
640800.0,295.04999999999995,0.7,102100,598,210,1.7,70
644400.0,296.04999999999995,0.65,102000,670,250,1.3,70
648000.0,297.04999999999995,0.61,101900,673,251,1.0,90
651600.0,297.04999999999995,0.61,101900,577,266,1.0,90
655200.0,297.15,0.6,101800,421,233,1.0,90
658800.0,297.15,0.6,101800,236,176,1.0,90
662400.0,296.45,0.64,101800,115,80,1.7,90
666000.0,295.84999999999997,0.68,101900,7,7,2.3,90
669600.0,295.15,0.72,101900,0,0,3.0,180
673200.0,294.34999999999997,0.72,102000,0,0,3.0,180
676800.0,293.54999999999995,0.71,102000,0,0,3.0,180
680400.0,292.75,0.7,102100,0,0,3.0,90
684000.0,291.95,0.69,102100,0,0,3.3,90
687600.0,291.25,0.69,102100,0,0,3.7,90
691200.0,290.45,0.68,102100,0,0,4.0,50
694800.0,290.15,0.68,102100,0,0,3.7,50
698400.0,289.95,0.67,102000,0,0,3.3,50
702000.0,289.65,0.67,102000,0,0,3.0,50
705600.0,289.54999999999995,0.66,102100,0,0,3.2,50
709200.0,289.45,0.66,102200,0,0,3.3,50
712800.0,289.34999999999997,0.65,102200,1,1,3.5,50
716400.0,289.15,0.64,102300,21,21,3.7,50
720000.0,289.04999999999995,0.64,102300,63,63,3.8,50
723600.0,288.95,0.63,102400,103,103,4.0,50
727200.0,288.25,0.68,102300,281,266,3.3,50
730800.0,287.65,0.72,102100,439,359,2.7,50
734400.0,286.95,0.77,102000,533,364,2.0,50
738000.0,288.54999999999995,0.71,102000,481,313,2.3,50
741600.0,290.25,0.65,101900,380,309,2.7,50
745200.0,291.84999999999997,0.6,101900,240,193,3.0,50
748800.0,291.65,0.6,101900,72,72,3.0,50
752400.0,291.34999999999997,0.59,102000,3,3,3.0,50
756000.0,291.15,0.59,102000,0,0,3.0,70
759600.0,291.15,0.59,102000,0,0,3.0,70
763200.0,291.15,0.59,102000,0,0,3.0,70
766800.0,291.15,0.59,102000,0,0,3.0,70
770400.0,290.25,0.61,102000,0,0,3.0,70
774000.0,289.34999999999997,0.62,102100,0,0,3.0,70
777600.0,288.45,0.63,102100,0,0,3.0,50
781200.0,288.34999999999997,0.65,102100,0,0,2.3,50
784800.0,288.34999999999997,0.66,102000,0,0,1.7,50
788400.0,288.25,0.67,102000,0,0,1.0,50
792000.0,288.04999999999995,0.66,102000,0,0,1.0,50
795600.0,287.84999999999997,0.64,102100,0,0,1.0,50
799200.0,287.65,0.62,102100,1,1,1.0,50
802800.0,287.75,0.65,102100,20,20,1.7,50
806400.0,287.75,0.67,102100,63,63,2.3,50
810000.0,287.84999999999997,0.69,102200,103,103,3.0,50
813600.0,288.45,0.68,102100,133,133,3.0,50
817200.0,289.15,0.68,102000,149,149,3.0,50
820800.0,289.75,0.67,101900,150,150,3.0,50
824400.0,289.95,0.68,101800,135,135,3.0,50
828000.0,290.25,0.69,101800,107,107,3.0,50
831600.0,290.45,0.7,101700,68,68,3.0,50
835200.0,290.25,0.7,101700,25,25,3.0,50
838800.0,290.04999999999995,0.7,101700,2,2,3.0,50
842400.0,289.84999999999997,0.7,101700,0,0,3.0,20
846000.0,289.75,0.71,101700,0,0,2.8,20
849600.0,289.65,0.72,101700,0,0,2.7,20
853200.0,289.54999999999995,0.73,101800,0,0,2.5,20
856800.0,289.45,0.74,101800,0,0,2.3,20
860400.0,289.34999999999997,0.74,101800,0,0,2.2,20
864000.0,289.25,0.75,101800,0,0,2.0,70
867600.0,289.25,0.76,101700,0,0,2.0,70
871200.0,289.15,0.77,101700,0,0,2.0,70
874800.0,289.15,0.77,101600,0,0,2.0,90
878400.0,289.15,0.8,101700,0,0,2.0,90
882000.0,289.04999999999995,0.83,101700,0,0,2.0,90
885600.0,289.04999999999995,0.85,101700,1,1,2.0,140
889200.0,289.04999999999995,0.85,101700,20,20,2.0,140
892800.0,289.04999999999995,0.85,101700,62,62,2.0,140
896400.0,289.04999999999995,0.85,101700,102,102,2.0,140
900000.0,289.84999999999997,0.82,101600,132,132,1.7,140
903600.0,290.65,0.79,101500,148,148,1.3,140
907200.0,291.45,0.76,101400,149,149,1.0,360
910800.0,291.65,0.77,101300,135,135,1.0,360
914400.0,291.75,0.78,101200,107,107,1.0,360
918000.0,291.95,0.78,101200,68,68,1.0,360
921600.0,292.04999999999995,0.8,101200,25,25,1.3,360
925200.0,292.25,0.82,101300,2,2,1.7,360
928800.0,292.34999999999997,0.84,101400,0,0,2.0,140
932400.0,292.15,0.86,101400,0,0,2.0,140
936000.0,291.84999999999997,0.88,101400,0,0,2.0,140
939600.0,291.65,0.89,101400,0,0,2.0,180
943200.0,291.65,0.9,101400,0,0,2.0,180
946800.0,291.65,0.91,101400,0,0,2.0,180
950400.0,291.65,0.92,101300,0,0,2.0,140
954000.0,291.65,0.93,101300,0,0,2.0,140
957600.0,291.65,0.93,101300,0,0,2.0,140
961200.0,291.65,0.93,101300,0,0,2.0,140
964800.0,291.34999999999997,0.92,101300,0,0,1.7,140
968400.0,291.15,0.91,101400,0,0,1.3,140
972000.0,290.84999999999997,0.9,101400,1,1,1.0,230
975600.0,291.15,0.88,101400,43,43,1.3,230
979200.0,291.45,0.87,101500,183,166,1.7,230
982800.0,291.75,0.85,101500,364,259,2.0,320
986400.0,292.95,0.81,101400,471,337,1.7,320
990000.0,294.15,0.77,101300,528,378,1.3,320
993600.0,295.34999999999997,0.72,101200,532,435,1.0,70
997200.0,295.65,0.72,101200,482,394,1.3,70
1000800.0,295.84999999999997,0.72,101100,382,308,1.7,70
1004400.0,296.15,0.71,101100,243,189,2.0,360
1008000.0,295.75,0.74,101200,76,75,2.0,360
1011600.0,295.25,0.77,101200,4,4,2.0,360
1015200.0,294.84999999999997,0.81,101300,0,0,2.0,360
1018800.0,294.84999999999997,0.81,101300,0,0,2.3,360
1022400.0,294.95,0.82,101400,0,0,2.7,360
1026000.0,294.95,0.83,101400,0,0,3.0,140
1029600.0,294.45,0.85,101400,0,0,2.3,140
1033200.0,293.95,0.87,101400,0,0,1.7,140
1036800.0,293.45,0.89,101400,0,0,1.0,230
1040400.0,293.15,0.89,101400,0,0,1.0,230
1044000.0,292.95,0.89,101400,0,0,1.0,230
1047600.0,292.65,0.88,101400,0,0,1.0,270
1051200.0,292.65,0.88,101500,0,0,1.0,270
1054800.0,292.54999999999995,0.87,101500,0,0,1.0,270
1058400.0,292.54999999999995,0.87,101500,1,1,1.0,320
1062000.0,293.15,0.85,101500,20,20,0.7,320
1065600.0,293.84999999999997,0.83,101600,62,62,0.3,320
1069200.0,294.45,0.81,101600,102,102,0.0,0
1072800.0,294.75,0.81,101500,132,132,0.7,0
1076400.0,295.15,0.81,101400,148,148,1.3,0
1080000.0,295.45,0.81,101300,149,149,2.0,230
1083600.0,296.15,0.78,101200,482,113,2.0,230
1087200.0,296.95,0.76,101100,489,193,2.0,230
1090800.0,297.65,0.73,101000,335,116,2.0,230
1094400.0,296.54999999999995,0.77,101100,123,81,2.3,230
1098000.0,295.45,0.82,101100,8,8,2.7,230
1101600.0,294.34999999999997,0.86,101200,0,0,3.0,180
1105200.0,293.65,0.89,101200,0,0,3.0,180
1108800.0,293.04999999999995,0.91,101300,0,0,3.0,180
1112400.0,292.34999999999997,0.93,101300,0,0,3.0,160
1116000.0,292.15,0.92,101300,0,0,2.7,160
1119600.0,291.84999999999997,0.91,101300,0,0,2.3,160
1123200.0,291.65,0.89,101300,0,0,2.0,180
1126800.0,291.45,0.91,101300,0,0,2.0,180
1130400.0,291.25,0.92,101300,0,0,2.0,180
1134000.0,291.04999999999995,0.93,101200,0,0,2.0,140
1137600.0,291.04999999999995,0.92,101300,0,0,2.0,140
1141200.0,291.04999999999995,0.92,101300,0,0,2.0,140
1144800.0,291.04999999999995,0.92,101300,1,1,2.0,160
1148400.0,291.15,0.91,101300,20,20,2.0,160
1152000.0,291.34999999999997,0.91,101300,62,62,2.0,160
1155600.0,291.45,0.91,101300,102,102,2.0,160
1159200.0,291.54999999999995,0.9,101300,132,132,2.3,160
1162800.0,291.75,0.9,101200,149,149,2.7,160
1166400.0,291.84999999999997,0.89,101200,150,150,3.0,140
1170000.0,291.95,0.9,101100,136,136,3.3,140
1173600.0,292.15,0.9,101000,108,108,3.7,140
1177200.0,292.25,0.9,101000,69,69,4.0,140
1180800.0,292.25,0.91,101000,27,27,4.0,140
1184400.0,292.25,0.92,101000,2,2,4.0,140
1188000.0,292.25,0.92,101100,0,0,4.0,140
1191600.0,292.25,0.93,101100,0,0,3.7,140
1195200.0,292.15,0.94,101200,0,0,3.3,140
1198800.0,292.15,0.95,101200,0,0,3.0,140
1202400.0,292.25,0.95,101200,0,0,3.0,140
1206000.0,292.25,0.95,101200,0,0,3.0,140
1209600.0,292.34999999999997,0.95,101200,0,0,3.0,90
1213200.0,292.45,0.95,101200,0,0,2.7,90
1216800.0,292.65,0.95,101200,0,0,2.3,90
1220400.0,292.75,0.95,101200,0,0,2.0,90
1224000.0,292.84999999999997,0.94,101200,0,0,2.0,90
1227600.0,292.95,0.94,101300,0,0,2.0,90
1231200.0,293.04999999999995,0.93,101400,1,1,2.0,90
1234800.0,293.45,0.92,101400,20,20,2.0,90
1238400.0,293.75,0.9,101500,62,62,2.0,90
1242000.0,294.15,0.88,101600,102,102,2.0,140
1245600.0,295.75,0.79,101400,574,273,2.3,140
1249200.0,297.25,0.71,101200,735,181,2.7,140
1252800.0,298.84999999999997,0.64,101100,751,108,3.0,110
1256400.0,298.15,0.67,101100,681,104,3.0,110
1260000.0,297.54999999999995,0.7,101100,539,103,3.0,110
1263600.0,296.84999999999997,0.74,101200,341,109,3.0,110
1267200.0,296.25,0.78,101200,127,83,3.0,110
1270800.0,295.54999999999995,0.82,101300,8,8,3.0,110
1274400.0,294.95,0.86,101300,0,0,3.0,140
1278000.0,294.54999999999995,0.87,101400,0,0,3.0,140
1281600.0,294.04999999999995,0.88,101400,0,0,3.0,140
1285200.0,293.65,0.89,101500,0,0,3.0,50
1288800.0,293.34999999999997,0.89,101500,0,0,2.3,50
1292400.0,293.15,0.89,101500,0,0,1.7,50
1296000.0,292.84999999999997,0.88,101600,0,0,1.0,140
1299600.0,291.84999999999997,0.88,101600,0,0,2.0,140
1303200.0,290.84999999999997,0.87,101600,0,0,3.0,140
1306800.0,289.84999999999997,0.85,101600,0,0,4.0,50
1310400.0,289.65,0.84,101600,0,0,3.8,50
1314000.0,289.54999999999995,0.83,101700,0,0,3.7,50
1317600.0,289.34999999999997,0.82,101700,1,1,3.5,50
1321200.0,289.15,0.81,101800,20,20,3.3,50
1324800.0,289.04999999999995,0.8,101800,63,63,3.2,50
1328400.0,288.84999999999997,0.78,101900,104,104,3.0,70
1332000.0,289.15,0.78,101800,134,134,3.0,70
1335600.0,289.54999999999995,0.77,101700,151,151,3.0,70
1339200.0,289.84999999999997,0.76,101600,152,152,3.0,90
1342800.0,289.75,0.81,101500,138,138,3.0,90
1346400.0,289.65,0.85,101500,110,110,3.0,90
1350000.0,289.54999999999995,0.9,101400,71,71,3.0,140
1353600.0,289.65,0.9,101400,28,28,2.7,140
1357200.0,289.75,0.9,101400,2,2,2.3,140
1360800.0,289.84999999999997,0.9,101300,0,0,2.0,110
1364400.0,289.84999999999997,0.91,101400,0,0,2.3,110
1368000.0,289.84999999999997,0.91,101400,0,0,2.7,110
1371600.0,289.84999999999997,0.91,101500,0,0,3.0,160
1375200.0,289.84999999999997,0.93,101400,0,0,2.7,160
1378800.0,289.75,0.94,101400,0,0,2.3,160
1382400.0,289.75,0.96,101400,0,0,2.0,90
1386000.0,289.84999999999997,0.96,101300,0,0,2.0,90
1389600.0,289.84999999999997,0.97,101200,0,0,2.0,90
1393200.0,289.95,0.97,101200,0,0,2.0,110
1396800.0,290.15,0.97,101200,0,0,2.0,110
1400400.0,290.25,0.96,101200,0,0,2.0,110
1404000.0,290.45,0.96,101300,1,1,2.0,140
1407600.0,290.45,0.98,101300,20,20,2.0,140
1411200.0,290.34999999999997,1.0,101400,62,62,2.0,140
1414800.0,290.34999999999997,1.0,101400,103,103,2.0,340
1418400.0,291.25,0.97,101400,133,133,2.0,340
1422000.0,292.25,0.93,101300,150,150,2.0,340
1425600.0,293.15,0.89,101200,151,151,2.0,90
1429200.0,293.75,0.87,101200,138,138,1.7,90
1432800.0,294.25,0.85,101100,110,110,1.3,90
1436400.0,294.84999999999997,0.83,101000,71,71,1.0,140
1440000.0,294.25,0.86,101100,59,59,1.3,140
1443600.0,293.75,0.88,101100,6,6,1.7,140
1447200.0,293.15,0.91,101100,0,0,2.0,230
1450800.0,292.65,0.92,101200,0,0,1.7,230
1454400.0,292.15,0.94,101200,0,0,1.3,230
1458000.0,291.65,0.95,101300,0,0,1.0,360
1461600.0,291.75,0.95,101300,0,0,0.7,360
1465200.0,291.95,0.94,101300,0,0,0.3,360
1468800.0,292.04999999999995,0.94,101300,0,0,0.0,0
1472400.0,291.95,0.95,101200,0,0,0.0,0
1476000.0,291.84999999999997,0.96,101200,0,0,0.0,0
1479600.0,291.75,0.96,101200,0,0,0.0,0
1483200.0,291.65,0.97,101200,0,0,0.3,0
1486800.0,291.54999999999995,0.97,101300,0,0,0.7,0
1490400.0,291.45,0.97,101300,1,1,1.0,230
1494000.0,291.84999999999997,0.96,101400,20,20,1.0,230
1497600.0,292.34999999999997,0.96,101500,62,62,1.0,230
1501200.0,292.75,0.95,101600,103,103,1.0,270
1504800.0,294.04999999999995,0.88,101500,282,255,1.3,270
1508400.0,295.45,0.82,101400,443,362,1.7,270
1512000.0,296.75,0.75,101300,542,368,2.0,140
1515600.0,296.84999999999997,0.74,101200,555,293,2.3,140
1519200.0,296.84999999999997,0.73,101200,479,204,2.7,140
1522800.0,296.95,0.72,101100,327,141,3.0,140
1526400.0,295.75,0.77,101200,115,89,3.7,140
1530000.0,294.54999999999995,0.82,101200,7,7,4.3,140
1533600.0,293.34999999999997,0.87,101300,0,0,5.0,140
1537200.0,292.65,0.88,101400,0,0,4.3,140
1540800.0,291.95,0.89,101500,0,0,3.7,140
1544400.0,291.25,0.89,101600,0,0,3.0,140
1548000.0,290.25,0.88,101600,0,0,3.0,140
1551600.0,289.15,0.85,101600,0,0,3.0,140
1555200.0,288.15,0.82,101600,0,0,3.0,50
1558800.0,287.34999999999997,0.85,101600,0,0,3.3,50
1562400.0,286.65,0.88,101600,0,0,3.7,50
1566000.0,285.84999999999997,0.92,101600,0,0,4.0,50
1569600.0,286.04999999999995,0.88,101600,0,0,4.3,50
1573200.0,286.15,0.84,101600,0,0,4.7,50
1576800.0,286.34999999999997,0.79,101700,1,1,5.0,50
1580400.0,286.34999999999997,0.78,101700,20,20,4.3,50
1584000.0,286.34999999999997,0.77,101800,63,63,3.7,50
1587600.0,286.34999999999997,0.76,101800,105,105,3.0,50
1591200.0,286.34999999999997,0.76,101700,136,136,3.0,50
1594800.0,286.34999999999997,0.77,101700,153,153,3.0,50
1598400.0,286.34999999999997,0.77,101600,155,155,3.0,50
1602000.0,286.25,0.77,101500,141,141,3.3,50
1605600.0,286.25,0.76,101400,113,113,3.7,50
1609200.0,286.15,0.75,101400,73,73,4.0,50
1612800.0,285.75,0.77,101400,29,29,3.3,50
1616400.0,285.34999999999997,0.8,101400,2,2,2.7,50
1620000.0,284.95,0.83,101500,0,0,2.0,70
1623600.0,284.75,0.86,101500,0,0,2.0,70
1627200.0,284.54999999999995,0.88,101500,0,0,2.0,70
1630800.0,284.34999999999997,0.9,101500,0,0,2.0,70
1634400.0,284.15,0.92,101500,0,0,2.3,70
1638000.0,283.95,0.93,101600,0,0,2.7,70
1641600.0,283.75,0.94,101600,0,0,3.0,70
1645200.0,283.75,0.94,101500,0,0,2.7,70
1648800.0,283.65,0.94,101500,0,0,2.3,70
1652400.0,283.65,0.94,101400,0,0,2.0,90
1656000.0,283.65,0.94,101500,0,0,2.0,90
1659600.0,283.75,0.95,101500,0,0,2.0,90
1663200.0,283.75,0.95,101500,1,1,2.0,70
1666800.0,283.95,0.95,101500,20,20,2.0,70
1670400.0,284.15,0.95,101600,63,63,2.0,70
1674000.0,284.34999999999997,0.95,101600,105,105,2.0,90
1677600.0,284.75,0.94,101500,136,136,2.7,90
1681200.0,285.04999999999995,0.93,101400,153,153,3.3,90
1684800.0,285.45,0.92,101200,155,155,4.0,50
1688400.0,285.65,0.92,101200,141,141,3.3,50
1692000.0,285.75,0.91,101100,113,113,2.7,50
1695600.0,285.95,0.91,101000,74,74,2.0,50
1699200.0,285.84999999999997,0.93,101100,30,30,1.7,50
1702800.0,285.75,0.95,101100,2,2,1.3,50
1706400.0,285.65,0.97,101100,0,0,1.0,50
1710000.0,285.75,0.97,101200,0,0,0.7,50
1713600.0,285.75,0.97,101200,0,0,0.3,50
1717200.0,285.84999999999997,0.97,101300,0,0,0.0,0
1720800.0,285.95,0.97,101300,0,0,0.3,0
1724400.0,286.04999999999995,0.97,101300,0,0,0.7,0
1728000.0,286.15,0.96,101300,0,0,1.0,320
1731600.0,286.15,0.97,101300,0,0,0.7,320
1735200.0,286.25,0.97,101300,0,0,0.3,320
1738800.0,286.25,0.97,101300,0,0,0.0,0
1742400.0,286.25,0.98,101300,0,0,0.0,0
1746000.0,286.34999999999997,0.98,101400,0,0,0.0,0
1749600.0,286.34999999999997,0.97,101400,1,1,0.0,0
1753200.0,286.75,0.97,101400,20,20,0.3,0
1756800.0,287.04999999999995,0.96,101500,63,63,0.7,0
1760400.0,287.45,0.94,101500,105,105,1.0,320
1764000.0,287.84999999999997,0.93,101500,136,136,1.3,320
1767600.0,288.34999999999997,0.92,101400,153,153,1.7,320
1771200.0,288.75,0.9,101300,155,155,2.0,360
1774800.0,288.95,0.9,101300,141,141,2.0,360
1778400.0,289.25,0.89,101200,113,113,2.0,360
1782000.0,289.45,0.89,101200,74,74,2.0,20
1785600.0,289.25,0.9,101200,30,30,1.3,20
